Customer ID,Gender,Age,Income (USD/Month)
14500,Male,25,18731
14499,Male,25,4355
14498,Female,41,2478
14497,Male,25,9968
14496,Female,37,15209
14495,Male,27,22282
14494,Male,40,2027
14493,Male,36,16741
14492,Female,22,22883
14491,Female,20,15060
14490,Male,33,5728
14489,Female,52,17352
14488,Female,31,21296
14487,Male,37,11431
14486,Male,52,12693
14485,Male,41,11183
14484,Female,31,11392
14483,Female,49,10494
14482,Male,22,21269
14480,Female,28,4635
14479,Female,18,18467
14478,Male,40,21803
14477,Male,48,8446
14476,Female,39,17271
14475,Male,38,10843
14474,Female,30,10192
14473,Male,30,11525
14472,Female,26,11798
14471,Female,50,3687
14470,Male,20,13029
14469,Female,54,4506
14468,Female,18,6494
14467,Female,33,27695
14466,Female,23,12749
14465,Male,45,4529
14464,Female,39,24294
14463,Female,43,18377
14462,Male,25,17593
14461,Male,22,14403
14460,Female,18,10702
14459,Female,18,21630
14458,Female,60,16049
14457,Male,34,13109
14456,Male,18,8791
14455,Female,21,5601
14454,Male,51,10201
14453,Female,28,12489
14452,Female,44,19098
14450,Female,36,2281
14449,Female,24,10182
14448,Male,26,4595
14447,Male,28,22753
14446,Male,55,13753
14445,Female,32,31018
14444,Male,34,25532
14443,Male,49,22689
14442,Male,47,7360
14441,Female,27,8198
14440,Male,21,24431
14439,Male,36,10448
14438,Female,20,13903
14437,Male,30,17070
14436,Male,18,24061
14435,Male,44,10062
14434,Male,34,9302
14433,Male,31,11717
14432,Male,35,21425
14431,Female,26,4831
14430,Female,22,15302
14429,Female,18,9695
14428,Female,18,23654
14427,Male,20,11086
14426,Male,24,15969
14425,Female,38,22641
14424,Female,21,23239
14422,Female,19,2312
14421,Female,60,15693
14420,Male,23,18620
14419,Female,59,7857
14418,Female,31,14002
14417,Male,30,10404
14416,Male,22,24706
14415,Male,24,16097
14414,Female,26,9786
14413,Male,18,24449
14412,Male,43,2275
14411,Female,35,11987
14410,Male,43,3101
14409,Female,18,19821
14408,Female,58,19705
14407,Female,33,25000
14406,Male,55,15324
14405,Male,60,24468
14404,Male,31,19196
14403,Male,21,34903
14402,Female,31,8724
14401,Female,25,23146
14400,Male,25,15631
14399,Female,22,4054
14398,Male,21,3784
14397,Female,51,30698
14396,Male,22,12655
14395,Male,30,22237
14394,Male,47,14652
14393,Male,20,13341
14392,Female,42,19051
14391,Female,20,11722
14390,Female,38,13000
14389,Male,31,5274
14388,Male,35,4846
14387,Male,52,8617
14386,Male,31,14073
14385,Male,40,4293
14384,Male,60,23333
14383,Male,26,8254
14382,Female,60,2613
14381,Female,46,19610
14380,Male,27,7636
14379,Female,59,14305
14378,Female,61,24252
14377,Female,18,24370
14376,Female,61,2589
14375,Male,40,21392
14374,Female,38,21978
14373,Female,65,17245
14372,Female,59,7635
14371,Male,31,9359
14370,Male,24,14731
14369,Female,61,23707
14368,Male,35,21705
14367,Female,25,16118
14366,Female,39,24810
14365,Male,32,11642
14364,Female,30,15124
14363,Male,39,15715
14362,Male,59,7874
14361,Male,22,2346
14360,Male,21,7808
14359,Female,31,12881
14357,Male,42,31193
14356,Male,26,9296
14355,Male,41,12975
14354,Female,24,21823
14353,Male,39,6376
14352,Male,28,13640
14351,Male,49,10285
14350,Male,42,21143
14349,Female,49,18031
14348,Male,57,20163
14347,Male,21,24860
14346,Male,38,6632
14345,Female,19,15324
14344,Female,28,18441
14343,Female,48,24242
14342,Female,23,3133
14341,Female,58,16252
14340,Male,42,5484
14339,Female,35,20893
14338,Female,21,24945
14337,Male,34,5786
14336,Male,27,7807
14335,Female,31,18141
14334,Male,27,5936
14333,Male,35,15938
14332,Female,61,3644
14331,Female,39,24983
14330,Male,28,19268
14329,Female,35,15770
14328,Male,27,7800
14327,Female,43,23140
14326,Female,25,12262
14325,Female,54,16156
14324,Male,29,20407
14323,Male,28,18978
14322,Female,24,19130
14321,Male,43,11692
14320,Female,29,4137
14319,Male,18,11023
14318,Female,29,23664
14317,Male,39,4425
14316,Female,28,22064
14315,Female,40,5237
14314,Male,32,6991
14313,Male,23,6745
14312,Male,30,33126
14311,Female,20,18511
14310,Female,32,19679
14309,Female,57,17377
14308,Male,23,11142
14307,Female,22,31588
14306,Female,38,21499
14305,Male,21,11053
14304,Female,29,3253
14303,Male,57,26983
14302,Male,33,10753
14301,Female,28,6023
14300,Male,30,10486
14299,Female,22,28213
14298,Female,32,3072
14297,Male,23,3965
14296,Male,27,18367
14295,Female,22,7498
14294,Female,33,2833
14293,Male,29,22190
14291,Male,28,7594
14290,Male,22,15248
14289,Male,36,7203
14288,Female,23,29686
14287,Female,24,9787
14286,Male,37,9300
14285,Female,27,12755
14284,Male,58,3569
14283,Male,26,11677
14282,Male,28,32136
14281,Male,38,12153
14280,Female,39,8842
14279,Female,36,10208
14278,Male,57,17193
14276,Male,35,15668
14274,Female,35,17514
14273,Male,38,5204
14272,Female,24,4171
14271,Female,28,4098
14270,Male,24,3024
14269,Female,23,20471
14267,Female,20,29367
14265,Male,36,13744
14264,Male,55,18358
14263,Male,37,28972
14262,Male,30,34640
14261,Male,44,13132
14260,Male,54,29579
14259,Male,53,18702
14258,Male,54,24120
14256,Female,34,3492
14255,Female,40,21837
14254,Male,30,5426
14253,Female,38,14475
14252,Male,47,19511
14251,Male,34,33930
14250,Male,42,15055
14248,Female,28,21319
14247,Male,22,14686
14246,Female,22,17859
14245,Female,47,9320
14244,Female,21,8582
14243,Male,56,18087
14242,Female,51,24172
14240,Female,22,8264
14239,Female,24,18335
14238,Male,26,7243
14237,Female,61,18859
14236,Male,48,5786
14235,Male,23,30434
14234,Male,53,31102
14233,Male,29,20848
14232,Male,35,19120
14231,Male,19,20242
14230,Female,28,2176
14229,Female,57,19303
14228,Male,54,5966
14227,Male,33,3655
14226,Female,26,10745
14225,Female,24,7605
14224,Female,37,5855
14223,Female,29,22460
14222,Female,48,8886
14221,Female,29,5234
14219,Female,36,31415
14218,Female,25,13650
14217,Male,47,12787
14216,Male,33,2046
14215,Male,30,9533
14214,Female,28,22345
14213,Male,24,3417
14212,Male,33,12929
14211,Male,31,12312
14210,Male,55,5700
14209,Male,34,24971
14208,Female,24,2624
14207,Male,63,11430
14206,Male,60,12344
14205,Male,65,18726
14204,Male,18,9893
14203,Male,61,6674
14202,Male,45,2333
14201,Female,27,2540
14200,Male,36,9664
14199,Male,22,12576
14198,Male,19,7635
14197,Male,24,18539
14196,Male,22,4471
14195,Male,35,13321
14194,Male,34,17052
14193,Male,31,27116
14192,Female,28,4030
14191,Male,48,13279
14190,Female,21,26351
14189,Female,30,4877
14188,Male,21,15102
14187,Male,56,9859
14186,Male,35,19127
14185,Female,43,24089
14184,Male,20,13627
14183,Male,34,2359
14182,Male,21,23174
14181,Female,50,21733
14180,Female,40,16805
14179,Female,19,24712
14178,Female,33,22394
14177,Male,37,5534
14176,Male,19,27901
14175,Female,19,21689
14174,Male,21,25154
14173,Male,18,28328
14172,Female,41,18499
14171,Female,52,8297
14170,Female,57,17319
14169,Female,31,14986
14168,Male,39,5853
14167,Female,34,12898
14166,Male,47,21457
14165,Female,23,6236
14164,Male,27,2375
14162,Female,27,18215
14161,Male,53,19048
14160,Male,23,18132
14159,Female,36,4989
14158,Female,49,17325
14157,Female,21,15818
14155,Male,56,14616
14154,Female,28,2481
14153,Male,34,11548
14152,Female,29,4550
14151,Male,38,30493
14150,Female,25,21039
14149,Male,57,15486
14147,Female,34,12714
14146,Female,59,23801
14145,Male,51,18813
14144,Male,60,2539
14143,Female,24,29365
14142,Female,38,16681
14141,Male,35,15411
14140,Male,20,20207
14139,Male,63,15023
14138,Male,54,7676
14137,Female,59,5416
14136,Male,39,24746
14134,Female,22,34553
14133,Male,22,33498
14132,Male,35,12134
14131,Female,34,7618
14130,Male,27,14178
14128,Female,26,16839
14126,Female,38,25475
14125,Male,56,28030
14124,Female,34,10551
14123,Male,45,12459
14122,Female,38,16629
14121,Male,23,9886
14120,Male,27,6041
14119,Female,40,4796
14118,Male,61,4083
14117,Female,25,32244
14116,Male,51,11096
14115,Female,33,6850
14114,Male,27,17354
14113,Male,27,12841
14111,Female,19,6938
14110,Male,53,12744
14109,Male,19,18203
14108,Male,31,3468
14107,Female,65,14267
14106,Female,36,4274
14105,Female,28,5251
14103,Male,24,13487
14102,Male,24,6943
14101,Male,27,21047
14100,Female,23,24240
14099,Female,19,13574
14098,Male,25,11272
14097,Male,26,22363
14095,Male,38,4636
14094,Female,37,19701
14093,Male,21,24042
14092,Male,21,20042
14091,Female,48,3966
14090,Male,30,6683
14089,Male,31,11827
14088,Male,54,15099
14087,Female,25,18329
14086,Male,39,7770
14085,Male,21,22665
14084,Female,63,9432
14083,Male,45,7879
14082,Male,27,2396
14081,Male,35,6942
14080,Female,37,9371
14079,Male,39,2835
14078,Male,31,24813
14077,Male,37,11023
14076,Female,40,6315
14075,Male,50,4609
14074,Male,21,23996
14073,Female,44,23173
14072,Male,59,16520
14071,Male,18,20404
14070,Male,23,3562
14069,Female,20,16026
14068,Female,62,12943
14067,Female,28,18398
14066,Female,26,16698
14065,Female,38,20023
14064,Male,39,13679
14062,Female,25,12773
14061,Male,21,20033
14060,Male,51,5996
14059,Male,26,15196
14058,Male,22,18227
14057,Male,26,16512
14056,Male,29,11716
14055,Female,38,9932
14054,Male,18,2443
14053,Female,27,2000
14052,Male,51,5663
14051,Male,25,2544
14050,Female,30,23273
14049,Male,24,11496
14048,Female,35,7705
14047,Female,35,5553
14046,Male,26,30706
14045,Male,61,13822
14044,Male,63,9897
14043,Female,34,7090
14042,Male,26,20441
14041,Male,29,8589
14040,Male,28,4690
14038,Male,61,19059
14037,Female,40,3919
14036,Female,47,14149
14035,Female,22,9581
14033,Female,20,13481
14032,Female,28,19283
14031,Female,31,24301
14030,Male,54,18563
14029,Male,31,30960
14028,Female,62,24779
14027,Female,30,5610
14026,Male,30,18334
14025,Male,59,18370
14024,Male,25,27816
14023,Male,33,5972
14022,Female,22,29834
14021,Female,39,9274
14020,Female,47,20217
14019,Male,35,22457
14018,Male,25,12549
14017,Female,25,3698
14016,Female,63,24473
14015,Male,31,5063
14013,Female,29,18295
14012,Male,25,28807
14011,Male,55,14449
14010,Male,33,4254
14009,Male,24,8483
14008,Male,35,2228
14007,Female,20,17309
14006,Male,27,14011
14005,Female,22,18169
14004,Female,37,6557
14003,Female,32,9391
14002,Female,28,22504
14001,Male,40,15191
14000,Female,33,24839
13999,Male,37,15720
13998,Male,40,6840
13997,Female,18,24987
13996,Female,27,5291
13995,Female,48,2708
13994,Female,43,13668
13993,Female,56,7732
13992,Male,25,7903
13990,Female,26,6182
13989,Male,53,5070
13988,Female,39,4201
13987,Male,26,2558
13985,Male,18,12990
13984,Male,34,4255
13983,Male,19,16359
13982,Male,46,17665
13981,Male,62,3438
13980,Male,63,24685
13979,Male,24,24084
13978,Female,39,19037
13977,Male,39,15561
13976,Female,34,18475
13975,Male,27,11290
13974,Female,23,23636
13973,Male,22,17173
13972,Female,60,10966
13971,Male,36,7193
13970,Male,22,32345
13968,Female,27,7043
13967,Male,25,8993
13966,Female,35,17284
13965,Male,64,19219
13964,Female,19,22675
13963,Female,44,5674
13962,Female,31,6562
13961,Female,18,15602
13960,Female,28,12368
13959,Female,28,21880
13958,Male,39,4687
13957,Male,20,7521
13956,Male,57,7683
13955,Female,22,31650
13954,Male,30,13002
13953,Male,21,8633
13952,Female,64,16061
13951,Male,19,11402
13950,Female,33,5099
13949,Female,52,7016
13948,Female,38,6451
13947,Male,53,19132
13946,Female,38,4520
13945,Male,24,26054
13944,Male,46,19523
13943,Female,19,34977
13942,Female,34,23809
13941,Male,30,15907
13939,Female,25,23809
13938,Female,37,19254
13937,Male,28,11794
13936,Male,55,12617
13935,Male,20,21675
13934,Male,21,6176
13933,Male,39,32675
13931,Female,20,16881
13930,Male,27,23529
13929,Male,32,2799
13928,Male,41,14009
13927,Male,44,4287
13926,Male,51,33760
13925,Female,37,16671
13924,Male,29,5173
13923,Male,36,9220
13922,Male,23,20021
13921,Male,19,15491
13920,Male,38,20215
13919,Female,32,11247
13918,Male,38,16312
13917,Female,45,7813
13916,Male,49,6940
13915,Male,36,9048
13914,Female,43,13257
13913,Male,52,15090
13912,Male,39,5062
13911,Female,31,3882
13910,Female,30,9959
13909,Male,34,8222
13908,Female,22,24742
13907,Female,55,13855
13906,Female,63,11166
13905,Female,40,12621
13904,Female,45,4271
13903,Female,25,14688
13902,Female,29,17841
13901,Male,26,12219
13900,Male,53,11672
13899,Male,48,9278
13898,Male,65,21564
13897,Female,40,5125
13896,Female,40,15581
13895,Female,38,17787
13894,Male,32,21898
13893,Male,25,5280
13892,Female,26,22666
13891,Female,28,8373
13890,Male,36,23511
13889,Male,42,10650
13888,Male,40,3406
13886,Female,61,17350
13885,Male,62,19009
13884,Male,32,17435
13883,Female,32,15292
13882,Female,34,15834
13881,Female,28,24680
13880,Male,39,13058
13879,Female,32,5761
13878,Male,30,18544
13876,Male,36,6741
13875,Male,27,12520
13873,Female,19,6420
13872,Female,34,2795
13870,Female,19,24600
13869,Female,27,22536
13868,Male,35,24148
13867,Male,42,14032
13866,Male,18,20719
13865,Male,19,9255
13864,Male,20,22417
13863,Male,38,3245
13862,Female,26,9337
13861,Female,53,17096
13860,Male,56,12592
13859,Female,24,22526
13858,Female,27,17523
13857,Male,21,10237
13856,Male,29,21124
13855,Female,38,15522
13854,Female,34,21254
13853,Male,20,13917
13852,Male,35,10999
13851,Male,52,5888
13850,Male,28,13320
13849,Female,37,24066
13848,Female,19,4367
13847,Male,39,25278
13846,Male,25,10166
13845,Female,29,20640
13844,Female,29,20349
13843,Female,48,2022
13842,Male,56,24162
13841,Female,54,13415
13840,Female,29,3421
13839,Male,28,13262
13838,Female,40,2165
13837,Male,21,18139
13836,Male,30,22919
13835,Male,23,15314
13834,Male,27,24640
13833,Female,38,24790
13832,Female,57,13846
13831,Male,45,33374
13830,Male,26,22285
13828,Female,28,18777
13827,Male,39,22587
13826,Female,39,16379
13825,Male,34,21845
13824,Female,57,24993
13823,Male,57,17030
13821,Male,19,16547
13820,Female,38,27753
13819,Female,31,25271
13818,Female,25,9551
13816,Male,63,5344
13815,Female,47,7754
13814,Male,28,15788
13812,Male,37,14898
13811,Male,43,19621
13809,Male,38,13964
13808,Female,30,20519
13807,Male,26,20914
13806,Female,64,4653
13805,Female,19,18500
13804,Male,54,3718
13803,Female,27,10531
13802,Male,56,13821
13801,Male,34,10707
13800,Male,32,3821
13799,Female,34,21015
13798,Male,30,11950
13797,Female,27,12359
13796,Male,58,10376
13795,Female,24,6921
13794,Female,43,11231
13793,Male,26,9476
13792,Female,54,7755
13791,Male,18,23066
13790,Female,50,14584
13789,Male,56,27300
13788,Male,36,23411
13787,Male,20,30424
13786,Male,30,6241
13785,Male,18,18519
13784,Female,22,20596
13783,Male,33,7923
13782,Male,40,18699
13781,Male,29,15365
13780,Female,36,24848
13779,Female,39,16730
13778,Male,50,21672
13777,Female,27,31387
13776,Female,26,15127
13775,Female,38,19758
13774,Male,32,21113
13773,Male,21,6103
13772,Female,57,16583
13771,Male,39,25253
13770,Female,23,20210
13768,Female,29,23914
13767,Male,39,5370
13766,Female,20,23017
13765,Male,52,12287
13764,Male,18,8872
13762,Male,24,8532
13761,Male,36,16946
13760,Female,51,19330
13759,Female,30,4048
13758,Male,26,12521
13756,Female,24,8843
13755,Male,32,20242
13754,Male,62,15882
13753,Female,34,9346
13752,Female,21,27951
13751,Female,30,16549
13750,Male,39,21995
13749,Female,57,4989
13748,Female,19,12214
13747,Male,38,22611
13746,Male,38,27941
13745,Male,22,32935
13744,Male,39,21409
13743,Female,23,14607
13742,Female,27,9060
13741,Male,57,21953
13740,Male,33,26891
13739,Female,35,23178
13738,Male,41,15240
13737,Female,27,8762
13736,Female,54,24424
13735,Female,31,24777
13734,Female,31,27399
13733,Male,33,2978
13732,Male,25,21712
13731,Female,20,8725
13730,Female,20,27935
13727,Female,22,23133
13726,Female,62,17465
13725,Female,23,25284
13724,Female,27,21999
13723,Female,39,19616
13722,Male,20,14494
13721,Male,21,30553
13720,Male,44,16493
13719,Male,61,18144
13718,Male,48,14470
13717,Male,34,22568
13716,Male,39,18746
13715,Male,53,31538
13714,Male,39,18858
13713,Female,27,16556
13712,Female,18,33194
13711,Female,27,17187
13710,Female,45,15017
13709,Male,20,27546
13708,Female,24,5838
13707,Female,19,29655
13706,Female,23,16482
13705,Female,30,15210
13704,Male,49,16340
13703,Female,58,2519
13702,Female,53,34576
13701,Male,21,18265
13700,Female,21,7822
13699,Male,18,16141
13698,Female,20,13308
13697,Female,59,7183
13695,Female,49,13494
13694,Female,35,2110
13693,Male,25,9541
13692,Male,24,11940
13691,Female,50,24456
13690,Male,64,11902
13689,Male,41,24414
13688,Female,59,13498
13687,Female,34,18921
13686,Male,61,24937
13685,Male,27,16537
13684,Female,35,23086
13683,Female,27,18292
13682,Female,23,12762
13681,Female,34,9516
13680,Female,43,11723
13679,Male,45,20259
13678,Male,32,6668
13677,Male,31,3964
13676,Male,40,7855
13675,Male,58,28206
13674,Male,25,23146
13673,Male,20,6193
13672,Male,23,6669
13671,Male,39,11477
13670,Male,46,33175
13669,Male,36,6423
13668,Male,34,9156
13667,Male,40,18100
13666,Male,50,8466
13665,Male,56,5927
13664,Female,52,9764
13663,Male,44,15265
13662,Male,24,5947
13661,Female,19,20114
13660,Male,28,7671
13659,Male,27,21583
13658,Male,56,10312
13657,Male,21,18582
13656,Female,49,4084
13655,Male,25,20629
13654,Female,27,15625
13652,Female,23,12243
13651,Female,39,23253
13650,Male,21,9560
13649,Male,38,24253
13648,Male,24,30784
13647,Male,59,20962
13645,Female,30,19669
13644,Male,61,9245
13643,Male,23,22211
13642,Female,29,4672
13641,Female,24,7723
13640,Female,54,21526
13639,Male,24,23446
13638,Male,38,22601
13637,Female,20,5086
13636,Female,37,10550
13635,Female,50,9198
13634,Female,29,18833
13633,Female,23,4717
13632,Male,47,20583
13631,Female,34,7786
13630,Female,34,15961
13629,Male,28,10876
13628,Female,34,24323
13627,Female,35,10687
13625,Male,36,16358
13624,Female,36,4066
13623,Female,31,11022
13622,Male,31,20004
13621,Female,39,8013
13620,Female,24,34395
13619,Male,26,12904
13618,Male,43,3079
13617,Male,27,16303
13616,Female,28,18605
13615,Female,18,23423
13614,Female,39,4757
13613,Male,31,24064
13612,Male,19,12100
13611,Male,19,11752
13610,Female,43,16844
13609,Female,37,29772
13608,Male,29,15277
13607,Male,41,22355
13606,Male,25,11451
13605,Female,46,11356
13604,Male,23,9428
13603,Male,29,20580
13602,Male,28,12327
13601,Male,40,30847
13599,Male,43,8207
13598,Female,30,25517
13597,Female,25,21700
13596,Male,51,21454
13595,Male,32,13177
13594,Female,18,7396
13593,Female,21,4123
13592,Female,23,24548
13591,Female,56,5467
13590,Male,50,13898
13589,Female,23,18998
13588,Female,45,19086
13587,Male,58,11625
13586,Female,20,7813
13585,Female,40,9660
13584,Female,27,2642
13583,Male,47,24810
13582,Male,50,18615
13581,Male,24,15193
13580,Female,24,7237
13579,Male,25,14557
13577,Female,46,21393
13576,Female,38,9588
13575,Male,37,18821
13574,Female,31,24923
13573,Male,26,22424
13572,Female,58,27094
13571,Male,53,21688
13570,Female,37,9632
13569,Male,45,24980
13567,Female,39,23683
13566,Male,26,15715
13565,Female,36,21982
13564,Male,43,12814
13563,Male,29,9256
13562,Male,26,5158
13561,Male,37,15387
13560,Male,55,15489
13559,Male,35,15068
13558,Female,18,11808
13557,Female,25,34176
13556,Male,36,15320
13555,Female,47,24868
13554,Male,39,8241
13553,Female,46,2779
13552,Female,39,19866
13551,Male,37,16234
13550,Female,33,17878
13548,Male,33,7431
13547,Female,20,9423
13546,Female,29,8093
13545,Female,52,22404
13544,Male,19,15801
13543,Female,38,4127
13542,Female,20,8372
13541,Male,39,18365
13540,Male,25,13092
13539,Female,19,5767
13538,Female,26,6469
13537,Male,31,18304
13536,Male,18,3574
13535,Male,33,30497
13534,Male,23,26688
13533,Male,61,8910
13532,Male,19,19084
13531,Female,48,6488
13530,Male,57,18025
13529,Female,51,17172
13527,Female,54,30426
13526,Female,29,6588
13525,Male,51,20508
13524,Male,24,6992
13523,Female,22,4249
13522,Male,63,11048
13521,Male,26,21326
13520,Female,44,12764
13519,Female,43,21833
13518,Male,30,8589
13517,Male,39,11991
13516,Male,48,23967
13515,Female,29,6118
13514,Female,27,21886
13513,Female,32,23971
13512,Female,33,8952
13511,Female,45,5349
13510,Male,33,2085
13509,Male,33,14184
13508,Female,29,12266
13507,Male,43,11877
13506,Male,54,4443
13505,Female,30,16332
13504,Female,20,3963
13503,Female,25,3832
13502,Female,30,7140
13501,Female,35,26965
13500,Female,19,4397
13499,Male,38,23529
13498,Male,19,5221
13497,Male,30,13081
13496,Female,52,22768
13495,Female,38,8591
13494,Male,30,6310
13493,Female,39,3626
13492,Female,53,23571
13491,Male,37,24671
13490,Male,31,18827
13489,Male,27,27434
13488,Male,41,4486
13487,Male,31,18426
13486,Male,26,6393
13485,Female,59,8312
13484,Female,54,6613
13483,Male,40,17714
13482,Female,64,18632
13481,Male,64,19118
13480,Female,52,21984
13478,Male,54,12470
13477,Female,33,11563
13476,Female,19,29887
13475,Female,31,10905
13474,Male,41,3075
13473,Male,63,24755
13472,Male,31,3445
13471,Female,26,19106
13470,Male,23,16679
13469,Female,59,21248
13468,Female,46,17176
13467,Female,18,3963
13466,Male,24,21819
13464,Male,34,4982
13463,Male,41,19198
13462,Female,35,20285
13461,Male,57,12987
13460,Female,37,23912
13459,Female,51,12885
13458,Female,24,7772
13457,Female,58,19161
13456,Male,27,14393
13455,Male,48,4934
13454,Female,52,17344
13453,Male,40,15431
13452,Female,24,24543
13451,Male,18,16643
13450,Female,60,10484
13448,Male,28,29050
13447,Male,31,24847
13446,Male,20,12646
13445,Male,26,21189
13444,Female,23,13631
13443,Male,20,6788
13442,Male,21,24399
13441,Male,26,23913
13440,Female,34,5973
13439,Male,34,15383
13438,Female,37,24160
13437,Female,39,3879
13436,Male,31,30571
13435,Female,51,17451
13434,Female,52,13075
13433,Female,32,27739
13432,Male,50,19478
13431,Male,41,2294
13430,Female,31,20409
13429,Male,18,15148
13428,Male,21,34408
13427,Female,24,2457
13425,Male,29,16962
13424,Male,51,22072
13423,Male,39,24824
13422,Female,18,24760
13421,Male,32,13570
13420,Female,30,14699
13419,Female,38,8135
13418,Female,21,8501
13417,Female,59,27867
13416,Male,43,20703
13415,Male,65,20335
13414,Female,32,16695
13413,Male,59,18561
13412,Female,20,13119
13411,Female,48,24561
13410,Female,49,10910
13409,Female,57,29402
13408,Female,24,18123
13407,Female,50,2923
13406,Female,32,4474
13405,Male,31,17501
13404,Female,34,23665
13403,Male,63,28824
13402,Female,56,4620
13401,Female,39,17805
13400,Male,24,13777
13399,Male,23,32046
13398,Female,37,7710
13397,Male,54,22846
13396,Male,56,16601
13395,Male,58,13771
13394,Male,24,21999
13393,Female,47,24055
13392,Female,53,30198
13391,Female,25,8553
13390,Female,21,22498
13389,Male,25,20464
13388,Male,31,21056
13387,Male,24,23400
13386,Female,44,12209
13385,Male,36,3172
13384,Male,37,18270
13382,Female,22,17637
13381,Female,35,10454
13380,Female,26,19315
13379,Female,23,21505
13378,Female,33,10409
13377,Female,25,23179
13376,Female,24,18797
13375,Male,22,25833
13374,Female,24,15696
13373,Male,28,23068
13372,Male,18,15373
13371,Female,34,3091
13370,Male,18,22740
13369,Female,22,8554
13368,Female,27,21858
13367,Female,51,21970
13366,Male,34,34787
13365,Male,28,21461
13364,Male,20,11150
13363,Female,19,29053
13362,Male,48,4632
13361,Male,60,23951
13360,Male,30,10053
13359,Male,19,3367
13358,Female,28,15903
13357,Male,40,18155
13356,Female,39,19993
13355,Female,24,23619
13354,Male,23,26427
13353,Male,53,16785
13352,Male,28,4562
13351,Male,26,23786
13350,Female,56,19079
13349,Female,30,9523
13348,Male,19,14654
13347,Female,23,5518
13346,Female,65,27855
13345,Female,38,8514
13344,Male,39,16463
13343,Female,32,2428
13342,Male,64,15647
13341,Female,64,4232
13340,Male,23,27256
13339,Male,50,15132
13338,Female,38,13146
13337,Male,22,24619
13336,Male,20,2085
13335,Male,36,6338
13334,Male,29,5111
13333,Male,24,24387
13332,Female,36,11902
13331,Male,55,25652
13330,Female,35,24631
13329,Male,34,9489
13328,Female,32,19522
13326,Male,18,19312
13325,Male,55,30252
13323,Female,20,14543
13322,Female,35,20871
13321,Female,55,16810
13320,Female,28,12375
13319,Male,30,4797
13318,Male,23,18399
13317,Female,35,25539
13316,Female,37,12766
13315,Male,18,23164
13314,Female,28,23039
13313,Male,55,18894
13312,Male,51,30471
13311,Male,28,13405
13310,Male,47,5011
13309,Female,29,3577
13308,Female,19,15046
13307,Male,35,9516
13306,Male,32,23552
13305,Male,18,21404
13304,Female,28,9653
13303,Female,49,13787
13302,Male,26,30305
13301,Female,21,18345
13300,Female,51,13786
13299,Female,44,21441
13298,Male,34,14780
13297,Female,64,11102
13296,Male,27,21799
13295,Male,51,12097
13294,Female,23,5448
13293,Female,22,16737
13292,Female,29,18604
13291,Female,60,13583
13290,Male,23,19092
13289,Male,48,19368
13288,Female,38,20630
13287,Female,49,29696
13286,Female,20,23916
13285,Female,18,13331
13284,Female,51,6580
13283,Male,63,19037
13282,Male,50,16752
13281,Male,22,20542
13280,Female,40,20294
13279,Male,34,14572
13278,Female,37,10555
13277,Male,38,14419
13276,Male,63,16510
13275,Male,25,12341
13274,Female,31,23224
13272,Male,18,19823
13271,Male,18,13117
13270,Female,54,17075
13269,Male,31,11429
13268,Female,29,6352
13267,Male,59,9840
13266,Female,37,7052
13264,Female,35,3805
13263,Female,23,20418
13262,Female,26,15706
13261,Male,32,12764
13260,Male,62,15161
13259,Female,62,16542
13258,Male,36,13202
13256,Female,38,21487
13255,Female,26,31949
13254,Male,59,34059
13253,Male,34,23013
13252,Female,18,21125
13251,Female,47,4287
13250,Female,34,9286
13249,Female,21,12836
13248,Female,22,22701
13247,Female,50,3948
13246,Male,19,10848
13245,Male,46,28256
13244,Male,62,24969
13243,Female,26,2100
13242,Female,33,19002
13241,Female,47,30435
13239,Male,24,21863
13238,Female,22,19704
13237,Female,28,6182
13236,Male,32,24773
13235,Male,35,8337
13234,Female,30,23510
13233,Female,23,26083
13232,Female,33,16195
13231,Male,61,22435
13230,Male,56,17542
13229,Male,46,14539
13228,Female,33,8536
13227,Male,21,13964
13226,Female,26,23160
13224,Female,37,21012
13223,Female,23,8620
13221,Female,30,19423
13220,Male,25,18911
13218,Male,41,17759
13217,Female,30,5996
13216,Female,19,23827
13215,Male,58,21085
13214,Male,40,20957
13213,Male,22,8236
13212,Female,55,18870
13211,Female,38,34196
13210,Male,63,16918
13209,Female,48,3988
13208,Male,24,12658
13207,Female,23,3846
13206,Female,22,15972
13205,Male,32,3992
13204,Male,26,4335
13203,Male,39,14043
13202,Male,62,32723
13201,Female,27,19156
13200,Female,28,13037
13199,Female,28,22747
13198,Female,59,3023
13197,Male,22,2932
13196,Female,26,17923
13195,Female,40,18504
13194,Male,30,22512
13193,Female,29,9379
13192,Male,19,17356
13191,Male,62,19674
13190,Female,29,6091
13189,Male,20,24608
13188,Female,27,29466
13187,Female,38,4260
13186,Female,33,14568
13185,Male,18,2954
13184,Male,25,11150
13183,Male,29,18336
13182,Female,29,10374
13180,Female,29,25468
13179,Female,29,33670
13178,Female,28,23304
13177,Female,36,14171
13176,Male,24,31392
13175,Female,22,34762
13174,Female,59,24056
13173,Female,21,24577
13172,Male,62,13286
13171,Male,19,22412
13170,Female,20,2040
13169,Male,29,19085
13168,Male,44,12795
13167,Female,40,10378
13166,Male,19,21371
13165,Male,59,8517
13164,Male,50,4272
13162,Male,47,22445
13161,Female,23,16228
